Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.101.224-172.16.103.240-4280-52932-6,172.16.103.240,52932,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,7059,4,3,521.0,593.0,521.0,0.0,130.25,260.5,593.0,0.0,197.66666666666666,342.36870962944806,157812.72134863294,991.6418756197761,1176.5,1847.0684611026197,4858.0,59.0,6788.0,2262.6666666666665,2925.449424162608,5595.0,117.0,5246.0,2623.0,3626.043573924616,5187.0,59.0,0,0,0,0,80,92,566.6525003541578,424.9893752656183,0.0,593.0,139.25000000000003,258.5579515035542,66852.21428571429,0,1,0,0,0,0,0,0,0.0,159.14285714285714,130.25,197.66666666666666,0,0,0,0,0,0,4,521,3,593,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52932-6,172.16.101.224,4280,172.16.103.240,52932,6,20/03/2024 06:15:15 PM,847,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361.275088547816,847.0,0.0,847.0,847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1180.637544273908,1180.637544273908,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52936-6,172.16.103.240,52936,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,6243,4,3,531.0,540.0,531.0,0.0,132.75,265.5,540.0,0.0,180.0,311.7691453623979,171552.1383950024,1121.2558065032836,1040.5,1739.5741720317646,4515.0,93.0,5951.0,1983.6666666666667,2466.407576483119,4780.0,118.0,4925.0,2462.5,3350.979036043049,4832.0,93.0,0,0,0,0,80,92,640.7176037161621,480.5382027871216,0.0,540.0,133.875,247.9000014406731,61454.41071428572,0,1,0,0,0,0,0,0,0.0,153.0,132.75,180.0,0,0,0,0,0,0,4,531,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52936-6,172.16.101.224,4280,172.16.103.240,52936,6,20/03/2024 06:15:15 PM,1226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.321370309951,1226.0,0.0,1226.0,1226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,815.6606851549755,815.6606851549755,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52942-6,172.16.103.240,52942,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,6513,4,3,520.0,540.0,520.0,0.0,130.0,260.0,540.0,0.0,180.0,311.7691453623979,162751.42023645018,1074.7735298633502,1085.5,1651.3200477193996,4362.0,87.0,6208.0,2069.3333333333335,2568.4692587869013,4980.0,121.0,4788.0,2394.0,3262.5906883947305,4701.0,87.0,0,0,0,0,80,92,614.1563027790573,460.61722708429295,0.0,540.0,132.5,245.40054721093958,60221.42857142858,0,1,0,0,0,0,0,0,0.0,151.42857142857142,130.0,180.0,0,0,0,0,0,0,4,520,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52942-6,172.16.101.224,4280,172.16.103.240,52942,6,20/03/2024 06:15:15 PM,792,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.2525252525256,792.0,0.0,792.0,792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1262.6262626262628,1262.6262626262628,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52948-6,172.16.103.240,52948,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,8613,4,3,555.0,540.0,555.0,0.0,138.75,277.5,540.0,0.0,180.0,311.7691453623979,127133.40299547194,812.724950655985,1435.5,2262.4315017255217,5899.0,104.0,8132.0,2710.6666666666665,3244.9336408212316,6345.0,104.0,6484.0,3242.0,4215.770629434196,6223.0,261.0,0,0,0,0,80,92,464.4142575177057,348.3106931382793,0.0,555.0,136.875,253.4749564975376,64249.55357142857,0,1,0,0,0,0,0,0,0.0,156.42857142857142,138.75,180.0,0,0,0,0,0,0,4,555,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52948-6,172.16.101.224,4280,172.16.103.240,52948,6,20/03/2024 06:15:15 PM,1004,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0318725099603,1004.0,0.0,1004.0,1004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,996.0159362549801,996.0159362549801,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52962-6,172.16.103.240,52962,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,8412,4,3,600.0,593.0,600.0,0.0,150.0,300.0,593.0,0.0,197.66666666666666,342.36870962944806,141821.2077983833,832.1445553970519,1402.0,2227.114815181292,5801.0,70.0,8118.0,2706.0,3351.179046246261,6481.0,82.0,6177.0,3088.5,4268.803638023187,6107.0,70.0,0,0,0,0,80,92,475.5111745126011,356.6333808844508,0.0,600.0,149.125,276.1321823744149,76248.98214285714,0,1,0,0,0,0,0,0,0.0,170.42857142857142,150.0,197.66666666666666,0,0,0,0,0,0,4,600,3,593,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52962-6,172.16.101.224,4280,172.16.103.240,52962,6,20/03/2024 06:15:15 PM,986,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.397565922921,986.0,0.0,986.0,986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1014.1987829614606,1014.1987829614606,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52970-6,172.16.103.240,52970,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,8310,4,3,754.0,593.0,754.0,0.0,188.5,377.0,593.0,0.0,197.66666666666666,342.36870962944806,162093.8628158845,842.3586040914561,1385.0,2042.3875244429005,5497.0,103.0,7219.0,2406.3333333333335,3147.7346351516567,5993.0,103.0,6691.0,3345.5,4150.009698783848,6280.0,411.0,0,0,0,0,80,92,481.34777376654637,361.01083032490976,0.0,754.0,168.375,314.72524865802734,99051.98214285714,0,1,0,0,0,0,0,0,0.0,192.42857142857142,188.5,197.66666666666666,0,0,0,0,0,0,4,754,3,593,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52970-6,172.16.101.224,4280,172.16.103.240,52970,6,20/03/2024 06:15:15 PM,1694,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.637544273908,1694.0,0.0,1694.0,1694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,590.318772136954,590.318772136954,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52974-6,172.16.103.240,52974,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,7417,4,3,544.0,593.0,544.0,0.0,136.0,272.0,593.0,0.0,197.66666666666666,342.36870962944806,153296.48105703114,943.777807738978,1236.1666666666665,2126.5060937290223,5458.0,70.0,7171.0,2390.3333333333335,2926.9732375498984,5690.0,107.0,5811.0,2905.5,4010.002556108911,5741.0,70.0,0,0,0,0,80,92,539.3016044222732,404.47620331670487,0.0,593.0,142.125,263.4900038765364,69426.98214285714,0,1,0,0,0,0,0,0,0.0,162.42857142857142,136.0,197.66666666666666,0,0,0,0,0,0,4,544,3,593,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52974-6,172.16.101.224,4280,172.16.103.240,52974,6,20/03/2024 06:15:15 PM,748,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2673.7967914438505,748.0,0.0,748.0,748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1336.8983957219252,1336.8983957219252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52990-6,172.16.103.240,52990,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,6449,4,3,518.0,593.0,518.0,0.0,129.5,259.0,593.0,0.0,197.66666666666666,342.36870962944806,172274.77128236936,1085.4396030392309,1074.8333333333333,1891.7461158058888,4879.0,83.0,6179.0,2059.6666666666665,2675.8582423838025,5111.0,113.0,5262.0,2631.0,3603.416156926646,5179.0,83.0,0,0,0,0,80,92,620.2512017367034,465.18840130252755,0.0,593.0,138.87499999999997,257.9265883928991,66526.12499999999,0,1,0,0,0,0,0,0,0.0,158.71428571428572,129.5,197.66666666666666,0,0,0,0,0,0,4,518,3,593,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-52990-6,172.16.101.224,4280,172.16.103.240,52990,6,20/03/2024 06:15:15 PM,905,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.9447513812156,905.0,0.0,905.0,905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1104.9723756906078,1104.9723756906078,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53002-6,172.16.103.240,53002,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,6133,4,3,544.0,540.0,544.0,0.0,136.0,272.0,540.0,0.0,180.0,311.7691453623979,176748.73634436654,1141.3663786075329,1022.1666666666666,1470.3570201371729,3785.0,85.0,5819.0,1939.6666666666667,1995.6528589244506,4080.0,130.0,4229.0,2114.5,2870.1464248361963,4144.0,85.0,0,0,0,0,80,92,652.2093592043045,489.1570194032284,0.0,544.0,135.5,250.89952456824508,62950.57142857142,0,1,0,0,0,0,0,0,0.0,154.85714285714286,136.0,180.0,0,0,0,0,0,0,4,544,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53002-6,172.16.101.224,4280,172.16.103.240,53002,6,20/03/2024 06:15:15 PM,633,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.55766192733,633.0,0.0,633.0,633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1579.778830963665,1579.778830963665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53018-6,172.16.103.240,53018,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,6039,4,3,592.0,540.0,592.0,0.0,148.0,296.0,540.0,0.0,180.0,311.7691453623979,187448.2530220235,1159.1323066732903,1006.5,1726.0014774037709,4487.0,86.0,5701.0,1900.3333333333335,2482.0790344655293,4738.0,133.0,4958.0,2479.0,3384.2130547588163,4872.0,86.0,0,0,0,0,80,92,662.361318099023,496.7709885742673,0.0,592.0,141.5,262.3754126111232,68840.85714285714,0,1,0,0,0,0,0,0,0.0,161.71428571428572,148.0,180.0,0,0,0,0,0,0,4,592,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53018-6,172.16.101.224,4280,172.16.103.240,53018,6,20/03/2024 06:15:15 PM,650,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.923076923077,650.0,0.0,650.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1538.4615384615386,1538.4615384615386,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53032-6,172.16.103.240,53032,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,6267,4,3,690.0,593.0,690.0,0.0,172.5,345.0,593.0,0.0,197.66666666666666,342.36870962944806,204723.15302377532,1116.9618637306526,1044.5,1553.817717751989,4132.0,73.0,5900.0,1966.6666666666667,2422.0011010181915,4714.0,140.0,4639.0,2319.5,3177.030767871158,4566.0,73.0,0,0,0,0,80,92,638.2639221318015,478.6979415988511,0.0,690.0,160.375,298.0862471069165,88855.41071428571,0,1,0,0,0,0,0,0,0.0,183.28571428571428,172.5,197.66666666666666,0,0,0,0,0,0,4,690,3,593,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53032-6,172.16.101.224,4280,172.16.103.240,53032,6,20/03/2024 06:15:15 PM,665,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.5187969924814,665.0,0.0,665.0,665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1503.7593984962407,1503.7593984962407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53048-6,172.16.103.240,53048,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,5185,4,3,543.0,540.0,543.0,0.0,135.75,271.5,540.0,0.0,180.0,311.7691453623979,208871.74541947927,1350.0482160077145,864.1666666666666,1430.8630146406979,3732.0,73.0,4937.0,1645.6666666666667,2090.9197338332556,4025.0,101.0,4081.0,2040.5,2782.4651839690646,4008.0,73.0,0,0,0,0,80,92,771.4561234329797,578.5920925747348,0.0,543.0,135.375,250.66707430944564,62833.982142857145,0,1,0,0,0,0,0,0,0.0,154.71428571428572,135.75,180.0,0,0,0,0,0,0,4,543,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53048-6,172.16.101.224,4280,172.16.103.240,53048,6,20/03/2024 06:15:15 PM,1521,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.9243918474688,1521.0,0.0,1521.0,1521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,657.4621959237344,657.4621959237344,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53062-6,172.16.103.240,53062,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,6522,4,3,903.0,540.0,903.0,0.0,225.75,451.5,540.0,0.0,180.0,311.7691453623979,221251.14995400183,1073.2904017172646,1087.0,1638.7093702057116,4322.0,73.0,6237.0,2079.0,2519.3554731319678,4923.0,127.0,4734.0,2367.0,3244.20591208388,4661.0,73.0,0,0,0,0,80,92,613.3088009812941,459.9816007359706,0.0,903.0,180.375,347.7946592459407,120961.125,0,1,0,0,0,0,0,0,0.0,206.14285714285714,225.75,180.0,0,0,0,0,0,0,4,903,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53062-6,172.16.101.224,4280,172.16.103.240,53062,6,20/03/2024 06:15:15 PM,689,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.7576197387516,689.0,0.0,689.0,689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1451.3788098693758,1451.3788098693758,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53068-6,172.16.103.240,53068,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,5521,4,3,530.0,540.0,530.0,0.0,132.5,265.0,540.0,0.0,180.0,311.7691453623979,193805.47002354646,1267.886252490491,920.1666666666667,1535.312791149304,3997.0,55.0,5286.0,1762.0,2246.205467004299,4319.0,107.0,4339.0,2169.5,2990.3545776379096,4284.0,55.0,0,0,0,0,80,92,724.5064299945662,543.3798224959247,0.0,540.0,133.74999999999997,247.67129714315186,61341.07142857142,0,1,0,0,0,0,0,0,0.0,152.85714285714286,132.5,180.0,0,0,0,0,0,0,4,530,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53068-6,172.16.101.224,4280,172.16.103.240,53068,6,20/03/2024 06:15:15 PM,620,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3225.8064516129034,620.0,0.0,620.0,620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1612.9032258064517,1612.9032258064517,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53082-6,172.16.103.240,53082,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,6526,5,4,1527.0,593.0,1460.0,0.0,305.4,646.0927178044959,593.0,0.0,148.25,296.5,324854.42844008585,1379.0989886607417,815.7499999999999,1311.3036860860482,3699.0,3.0,6228.0,1557.0,1963.4817714118628,4228.0,3.0,4208.0,1402.6666666666667,1996.2370433726885,3699.0,81.0,0,0,0,0,100,112,766.1661048115232,612.9328838492186,0.0,1460.0,212.0,475.8965807353059,226477.55555555556,0,1,0,0,0,0,0,0,0.0,235.55555555555554,305.4,148.25,0,0,0,0,0,0,5,1527,4,593,-1,8212,2,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53082-6,172.16.101.224,4280,172.16.103.240,53082,6,20/03/2024 06:15:15 PM,751,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.1158455392806,751.0,0.0,751.0,751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1331.5579227696403,1331.5579227696403,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53096-6,172.16.103.240,53096,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,5773,4,3,517.0,540.0,517.0,0.0,129.25,258.5,540.0,0.0,180.0,311.7691453623979,183093.71210808938,1212.5411397886712,962.1666666666666,1442.9130835454596,3767.0,80.0,5513.0,1837.6666666666667,2048.652321242756,4112.0,137.0,4164.0,2082.0,2831.2555518709364,4084.0,80.0,0,0,0,0,80,92,692.8806513078122,519.6604884808592,0.0,540.0,132.12500000000003,244.72517384667586,59890.410714285725,0,1,0,0,0,0,0,0,0.0,151.0,129.25,180.0,0,0,0,0,0,0,4,517,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53096-6,172.16.101.224,4280,172.16.103.240,53096,6,20/03/2024 06:15:15 PM,888,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.252252252252,888.0,0.0,888.0,888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1126.126126126126,1126.126126126126,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53106-6,172.16.103.240,53106,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,8613,4,3,531.0,540.0,531.0,0.0,132.75,265.5,540.0,0.0,180.0,311.7691453623979,124346.91745036571,812.724950655985,1435.5,2555.117198877578,6603.0,85.0,8233.0,2744.3333333333335,3670.2067153408857,6953.0,209.0,7192.0,3596.0,4965.303817491937,7107.0,85.0,0,0,0,0,80,92,464.4142575177057,348.3106931382793,0.0,540.0,133.875,247.9000014406731,61454.41071428572,0,1,0,0,0,0,0,0,0.0,153.0,132.75,180.0,0,0,0,0,0,0,4,531,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53106-6,172.16.101.224,4280,172.16.103.240,53106,6,20/03/2024 06:15:15 PM,961,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.1654526534858,961.0,0.0,961.0,961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1040.5827263267429,1040.5827263267429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53112-6,172.16.103.240,53112,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,5271,4,3,540.0,540.0,540.0,0.0,135.0,270.0,540.0,0.0,180.0,311.7691453623979,204894.70688673877,1328.0212483399735,878.5,1388.333209283708,3644.0,62.0,5012.0,1670.6666666666667,2058.587460695642,4004.0,111.0,4014.0,2007.0,2750.64537881567,3952.0,62.0,0,0,0,0,80,92,758.8692847656991,569.1519635742744,0.0,540.0,135.0,249.97142693858888,62485.71428571428,0,1,0,0,0,0,0,0,0.0,154.28571428571428,135.0,180.0,0,0,0,0,0,0,4,540,3,540,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53112-6,172.16.101.224,4280,172.16.103.240,53112,6,20/03/2024 06:15:15 PM,739,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706.3599458728013,739.0,0.0,739.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1353.1799729364006,1353.1799729364006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53116-6,172.16.103.240,53116,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,5993,4,3,530.0,593.0,530.0,0.0,132.5,265.0,593.0,0.0,197.66666666666666,342.36870962944806,187385.2828299683,1168.0293675955281,998.8333333333334,1633.8389659530912,4277.0,77.0,5664.0,1888.0,2403.688623761406,4626.0,125.0,4731.0,2365.5,3236.427737490828,4654.0,77.0,0,0,0,0,80,92,667.4453529117303,500.58401468379776,0.0,593.0,140.375,260.4687738345177,67843.98214285714,0,1,0,0,0,0,0,0,0.0,160.42857142857142,132.5,197.66666666666666,0,0,0,0,0,0,4,530,3,593,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53116-6,172.16.101.224,4280,172.16.103.240,53116,6,20/03/2024 06:15:15 PM,814,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457.002457002457,814.0,0.0,814.0,814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1228.5012285012285,1228.5012285012285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53132-6,172.16.103.240,53132,172.16.101.224,4280,6,20/03/2024 06:15:15 PM,5763,4,3,546.0,593.0,546.0,0.0,136.5,273.0,593.0,0.0,197.66666666666666,342.36870962944806,197640.1179941003,1214.6451500954365,960.5,1617.6154981947966,4216.0,80.0,5461.0,1820.3333333333333,2375.578736504714,4532.0,106.0,4624.0,2312.0,3156.524671216748,4544.0,80.0,0,0,0,0,80,92,694.082942911678,520.5622071837585,0.0,593.0,142.375,263.92636283630327,69657.12500000001,0,1,0,0,0,0,0,0,0.0,162.71428571428572,136.5,197.66666666666666,0,0,0,0,0,0,4,546,3,593,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-53132-6,172.16.101.224,4280,172.16.103.240,53132,6,20/03/2024 06:15:15 PM,1162,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.170395869191,1162.0,0.0,1162.0,1162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,860.5851979345955,860.5851979345955,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
