Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.102.242-172.16.104.163-41316-4280-6,172.16.104.163,4280,172.16.102.242,41316,6,14/03/2024 06:08:52 PM,771,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594.0337224383916,771.0,0.0,771.0,771.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1297.0168612191958,1297.0168612191958,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-41326-4280-6,172.16.102.242,41326,172.16.104.163,4280,6,14/03/2024 06:08:52 PM,6165,4,3,597.0,617.0,597.0,0.0,149.25,298.5,617.0,0.0,205.66666666666666,356.22511608999906,196918.08596918086,1135.44201135442,1027.5,1629.8256041675133,4280.0,168.0,5826.0,1942.0,2283.3569585152472,4535.0,232.0,4851.0,2425.5,3192.5871170572623,4683.0,168.0,0,0,0,0,80,92,648.82400648824,486.61800486618,0.0,617.0,151.75,281.0372369836933,78981.92857142857,0,1,0,0,0,0,0,0,0.0,173.42857142857142,149.25,205.66666666666666,0,0,0,0,0,0,4,597,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-41326-4280-6,172.16.104.163,4280,172.16.102.242,41326,6,14/03/2024 06:08:52 PM,1049,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.5776930409913,1049.0,0.0,1049.0,1049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,953.2888465204957,953.2888465204957,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-41340-4280-6,172.16.102.242,41340,172.16.104.163,4280,6,14/03/2024 06:08:52 PM,4965,4,3,545.0,617.0,545.0,0.0,136.25,272.5,617.0,0.0,205.66666666666666,356.22511608999906,234038.2678751259,1409.8690835850957,827.5,1428.1663418523767,3713.0,75.0,4697.0,1565.6666666666667,2122.684699462766,3996.0,75.0,4056.0,2028.0,2761.9590873146544,3981.0,75.0,0,0,0,0,80,92,805.6394763343404,604.2296072507553,0.0,617.0,145.25000000000003,269.6382497241178,72704.78571428572,0,1,0,0,0,0,0,0,0.0,166.0,136.25,205.66666666666666,0,0,0,0,0,0,4,545,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-41340-4280-6,172.16.104.163,4280,172.16.102.242,41340,6,14/03/2024 06:08:52 PM,693,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.002886002886,693.0,0.0,693.0,693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1443.001443001443,1443.001443001443,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-41352-4280-6,172.16.102.242,41352,172.16.104.163,4280,6,14/03/2024 06:08:52 PM,5779,4,3,554.0,617.0,554.0,0.0,138.5,277.0,617.0,0.0,205.66666666666666,356.22511608999906,202630.2128395916,1211.2822287593008,963.1666666666667,1820.73231603843,4655.0,0.0,5513.0,1837.6666666666665,2674.5306753397563,4906.0,0.0,4921.0,2460.5,3366.535385229153,4841.0,80.0,0,0,0,0,80,92,692.1612735767434,519.1209551825575,0.0,617.0,146.375,271.55632801633305,73742.83928571428,0,1,0,0,0,0,0,0,0.0,167.28571428571428,138.5,205.66666666666666,0,0,0,0,0,0,4,554,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-41352-4280-6,172.16.104.163,4280,172.16.102.242,41352,6,14/03/2024 06:08:52 PM,1083,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.7220683287167,1083.0,0.0,1083.0,1083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,923.3610341643583,923.3610341643583,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-41368-4280-6,172.16.102.242,41368,172.16.104.163,4280,6,14/03/2024 06:08:52 PM,6508,4,3,619.0,617.0,619.0,0.0,154.75,309.5,617.0,0.0,205.66666666666666,356.22511608999906,189920.098340504,1075.59926244622,1084.6666666666667,2005.715200786659,5132.0,0.0,6231.0,2077.0,2886.4776112071268,5373.0,0.0,5409.0,2704.5,3687.5618638878454,5312.0,97.0,0,0,0,0,80,92,614.6281499692686,460.9711124769515,0.0,619.0,154.5,286.0789101928747,81841.14285714286,0,1,0,0,0,0,0,0,0.0,176.57142857142858,154.75,205.66666666666666,0,0,0,0,0,0,4,619,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-41368-4280-6,172.16.104.163,4280,172.16.102.242,41368,6,14/03/2024 06:08:52 PM,1045,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.8755980861245,1045.0,0.0,1045.0,1045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,956.9377990430622,956.9377990430622,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-41374-4280-6,172.16.102.242,41374,172.16.104.163,4280,6,14/03/2024 06:08:52 PM,5962,4,3,595.0,617.0,595.0,0.0,148.75,297.5,617.0,0.0,205.66666666666666,356.22511608999906,203287.48742032875,1174.1026501174101,993.6666666666667,1714.3293343656771,4424.0,0.0,5717.0,1905.6666666666667,2527.6440282075587,4773.0,0.0,4669.0,2334.5,3192.5871170572623,4592.0,77.0,0,0,0,0,80,92,670.9158000670916,503.18685005031864,0.0,617.0,151.5,280.58510295452254,78728.0,0,1,0,0,0,0,0,0,0.0,173.14285714285714,148.75,205.66666666666666,0,0,0,0,0,0,4,595,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
